price_usd,volume_24h_usd,change_pct_24h,high_24h_usd,low_24h_usd,actual_movement,predicted_movement
-0.5346805011717357,-0.3025955737894563,-0.8558443769586397,-0.5345411078982927,-0.5347091867777567,Down,Down
-0.4128221322273738,-1.0472424246467336,-0.7761897813782077,-0.41347798446754175,-0.4138671719788139,Down,Down
-0.5347002235693723,-0.3598926951568938,-1.1585318401642806,-0.5345609873236447,-0.5347291220560244,Up,Down
-0.421315787435958,-1.78489710036626,1.5656553286864876,-0.42022668123701784,-0.42192892328280884,Up,Down
2.0049715261286685,-0.6347795606696297,-0.5159847691487971,2.003405120369948,1.985743025379532,Down,Up
1.9294630243545328,1.520674800505587,1.4966213458501134,1.905585094688183,1.949077534997312,Up,Up
-0.5346823617752864,0.19526900060870767,-0.7815000877502366,-0.5345425804483188,-0.5347110674643857,Up,Down
-0.5346793848096053,-0.9206890412263165,-0.7496382495180639,-0.5345400034857732,-0.5347076822284534,Down,Down
-0.4183205878401686,-1.7458287074898513,0.2699405739114634,-0.4184397417803826,-0.4178215036850099,Up,Down
